experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	nativeEnglish	enjoyment	assess	age	gender	education	comments	problems	fairprice	strategy	humanPartner	likePartner	eventType
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548694627308	student	7	"birds with purple tails"	birds_purple_tails	4	yes	1	yes	54	Female	1		no	3.00	I just listened to the explorer and did my best	yes	liked	logSubjInfo
mp-game-6	pilot	0648-b678a26f-b204-4a2e-96f7-ee544884124a	1548694639472	explorer	7	"birds with purple tails"	birds_purple_tails	4	yes	2	yes	34	Male	2	took a long time for little money	no	not even close	i remebered what to look for a little	yes	loved	logSubjInfo
